C,Cr,Mn,Ni,Si,CR,Hardness,Hardness_sqrt
0.4,1,0.1,5,1,40,647.383,25.44372221
0.4,1,0.1,5,1,50,647.383,25.44372221
0.4,10,0.1,5,1,1,479.398,21.89515928
0.4,10,0.1,5,1,2,479.398,21.89515928
0.4,10,0.1,5,1,3,479.398,21.89515928
0.4,10,0.1,5,1,4,479.398,21.89515928
0.4,10,0.1,5,1,5,479.398,21.89515928
0.4,10,0.1,5,1,6,479.398,21.89515928
0.4,10,0.1,5,1,7,479.398,21.89515928
0.4,10,0.1,5,1,8,479.398,21.89515928
0.4,10,0.1,5,1,9,479.398,21.89515928
0.4,10,0.1,5,1,10,479.398,21.89515928
0.4,10,0.1,5,1,20,479.398,21.89515928
0.4,10,0.1,5,1,30,479.398,21.89515928
0.4,10,0.1,5,1,40,479.398,21.89515928
0.4,10,0.1,5,1,50,479.398,21.89515928
0.4,0,0.1,10,1,1,653.692,25.56740112
0.4,0,0.1,10,1,2,653.717,25.56789002
0.4,0,0.1,10,1,3,653.724,25.56802691
0.4,0,0.1,10,1,4,653.728,25.56810513
0.4,0,0.1,10,1,5,653.73,25.56814424
0.4,0,0.1,10,1,6,653.731,25.5681638
0.4,0,0.1,10,1,7,653.732,25.56818335
0.4,0,0.1,10,1,8,653.732,25.56818335
0.4,0,0.1,10,1,9,653.733,25.56820291
0.4,0,0.1,10,1,10,653.733,25.56820291
0.4,0,0.1,10,1,20,653.736,25.56826158
0.4,0,0.1,10,1,30,653.736,25.56826158
0.4,0,0.1,10,1,40,653.736,25.56826158
0.4,0,0.1,10,1,50,653.737,25.56828113
0.4,1,0.1,10,1,1,622.965,24.95926682
0.4,1,0.1,10,1,2,622.965,24.95926682
0.4,1,0.1,10,1,3,622.965,24.95926682
0.4,1,0.1,10,1,4,622.965,24.95926682
0.4,1,0.1,10,1,5,622.965,24.95926682
